MSA,State,County,rent50_2,rent50_0,rent50_1,rent50_3,rent50_4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
10000,46,117,490,294,399,649,751,SD,Stanley,2453,40,,SOUTH DAKOTA,4600117
10000,46,119,490,294,390,649,751,SD,Sully,1589,40,,SOUTH DAKOTA,4600119
10000,46,121,490,324,390,649,751,SD,Todd,8352,40,,SOUTH DAKOTA,4600121
10000,46,123,490,294,390,649,751,SD,Tripp,6924,40,,SOUTH DAKOTA,4600123
10000,46,125,490,294,390,649,751,SD,Turner,8576,40,,SOUTH DAKOTA,4600125
10000,46,127,490,309,390,649,751,SD,Union,10189,40,,SOUTH DAKOTA,4600127
10000,46,129,490,294,399,649,751,SD,Walworth,6087,40,,SOUTH DAKOTA,4600129
10000,46,135,490,294,390,649,751,SD,Yankton,19252,40,,SOUTH DAKOTA,4600135
10000,46,137,490,294,390,649,751,SD,Ziebach,2220,40,,SOUTH DAKOTA,4600137
1560,47,65,589,420,490,761,867,TN,Hamilton,285536,40,"Chattanooga, TN-GA",TENNESSEE,1560
1560,47,115,589,420,490,761,867,TN,Marion,24860,40,"Chattanooga, TN-GA",TENNESSEE,1560
1660,47,125,509,387,432,692,713,TN,Montgomery,100498,40,"Clarksville-Hopkinsville, TN-KY",TENNESSEE,1660
3580,47,23,538,304,402,744,749,TN,Chester,12819,40,"Jackson, TN",TENNESSEE,3580
3580,47,113,538,304,402,744,749,TN,Madison,77982,40,"Jackson, TN",TENNESSEE,3580
3660,47,19,519,351,419,673,797,TN,Carter,51505,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,73,519,351,419,673,797,TN,Hawkins,44565,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,163,519,351,419,673,797,TN,Sullivan,143596,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,171,519,351,419,673,797,TN,Unicoi,16549,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,179,519,351,419,673,797,TN,Washington,92315,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3840,47,1,545,353,434,727,873,TN,Anderson,68250,40,"Knoxville, TN",TENNESSEE,3840
3840,47,9,545,353,434,727,873,TN,Blount,85969,40,"Knoxville, TN",TENNESSEE,3840
3840,47,93,545,353,434,727,873,TN,Knox,335749,40,"Knoxville, TN",TENNESSEE,3840
3840,47,105,545,353,434,727,873,TN,Loudon,31255,40,"Knoxville, TN",TENNESSEE,3840
3840,47,155,545,353,434,727,873,TN,Sevier,51043,40,"Knoxville, TN",TENNESSEE,3840
3840,47,173,545,353,434,727,873,TN,Union,13694,40,"Knoxville, TN",TENNESSEE,3840
4920,47,47,674,493,575,937,984,TN,Fayette,25559,40,"Memphis, TN-AR-MS",TENNESSEE,4920
4920,47,157,674,493,575,937,984,TN,Shelby,826330,40,"Memphis, TN-AR-MS",TENNESSEE,4920
4920,47,167,674,493,575,937,984,TN,Tipton,37568,40,"Memphis, TN-AR-MS",TENNESSEE,4920
5360,47,21,709,480,575,965,1083,TN,Cheatham,27140,40,"Nashville, TN",TENNESSEE,5360
5360,47,37,709,480,575,965,1083,TN,Davidson,510784,40,"Nashville, TN",TENNESSEE,5360
5360,47,43,709,480,575,965,1083,TN,Dickson,35061,40,"Nashville, TN",TENNESSEE,5360
5360,47,147,709,480,575,965,1083,TN,Robertson,41494,40,"Nashville, TN",TENNESSEE,5360
5360,47,149,709,480,575,965,1083,TN,Rutherford,118570,40,"Nashville, TN",TENNESSEE,5360
5360,47,165,709,480,575,965,1083,TN,Sumner,103281,40,"Nashville, TN",TENNESSEE,5360
5360,47,187,709,480,575,965,1083,TN,Williamson,81021,40,"Nashville, TN",TENNESSEE,5360
5360,47,189,709,480,575,965,1083,TN,Wilson,67675,40,"Nashville, TN",TENNESSEE,5360
10000,47,3,430,273,352,542,602,TN,Bedford,30411,40,,TENNESSEE,4700003
10000,47,5,405,295,336,533,597,TN,Benton,14524,40,,TENNESSEE,4700005
10000,47,7,405,274,321,533,597,TN,Bledsoe,9669,40,,TENNESSEE,4700007
10000,47,11,459,273,345,622,756,TN,Bradley,73712,40,,TENNESSEE,4700011
10000,47,13,405,276,321,533,597,TN,Campbell,35079,40,,TENNESSEE,4700013
10000,47,15,405,274,321,533,597,TN,Cannon,10467,40,,TENNESSEE,4700015
10000,47,17,405,274,333,533,597,TN,Carroll,27514,40,,TENNESSEE,4700017
10000,47,25,405,274,321,533,597,TN,Claiborne,26137,40,,TENNESSEE,4700025
10000,47,27,405,278,321,533,597,TN,Clay,7238,40,,TENNESSEE,4700027
10000,47,29,405,274,321,533,597,TN,Cocke,29141,40,,TENNESSEE,4700029
10000,47,31,427,272,379,593,676,TN,Coffee,40339,40,,TENNESSEE,4700031
10000,47,33,405,274,321,533,597,TN,Crockett,13378,40,,TENNESSEE,4700033
10000,47,35,423,290,323,589,600,TN,Cumberland,34736,40,,TENNESSEE,4700035
10000,47,39,405,274,321,533,597,TN,Decatur,10472,40,,TENNESSEE,4700039
10000,47,41,405,274,321,533,597,TN,DeKalb,14360,40,,TENNESSEE,4700041
10000,47,45,461,341,346,576,719,TN,Dyer,34854,40,,TENNESSEE,4700045
10000,47,49,405,274,321,533,597,TN,Fentress,14669,40,,TENNESSEE,4700049
10000,47,51,405,286,321,557,655,TN,Franklin,34725,40,,TENNESSEE,4700051
10000,47,53,405,274,321,533,597,TN,Gibson,46315,40,,TENNESSEE,4700053
10000,47,55,425,269,343,532,595,TN,Giles,25741,40,,TENNESSEE,4700055
10000,47,57,405,278,321,533,597,TN,Grainger,17095,40,,TENNESSEE,4700057
10000,47,59,405,274,321,533,597,TN,Greene,55853,40,,TENNESSEE,4700059
10000,47,61,405,274,321,533,597,TN,Grundy,13362,40,,TENNESSEE,4700061
10000,47,63,423,274,323,563,598,TN,Hamblen,50480,40,,TENNESSEE,4700063
10000,47,67,405,274,321,533,597,TN,Hancock,6739,40,,TENNESSEE,4700067
10000,47,69,405,274,321,533,597,TN,Hardeman,23377,40,,TENNESSEE,4700069
10000,47,71,405,274,321,533,597,TN,Hardin,22633,40,,TENNESSEE,4700071
10000,47,75,450,290,337,563,630,TN,Haywood,19437,40,,TENNESSEE,4700075
10000,47,77,405,274,321,533,597,TN,Henderson,21844,40,,TENNESSEE,4700077
10000,47,79,405,274,321,533,597,TN,Henry,27888,40,,TENNESSEE,4700079
10000,47,81,439,326,331,578,614,TN,Hickman,16754,40,,TENNESSEE,4700081
10000,47,83,405,274,321,533,597,TN,Houston,7018,40,,TENNESSEE,4700083
10000,47,85,405,274,334,533,597,TN,Humphreys,15795,40,,TENNESSEE,4700085
10000,47,87,405,274,321,533,597,TN,Jackson,9297,40,,TENNESSEE,4700087
10000,47,89,418,300,323,536,665,TN,Jefferson,33016,40,,TENNESSEE,4700089
10000,47,91,405,274,321,533,597,TN,Johnson,13766,40,,TENNESSEE,4700091
10000,47,95,405,274,321,533,597,TN,Lake,7129,40,,TENNESSEE,4700095
10000,47,97,403,269,316,525,588,TN,Lauderdale,23491,40,,TENNESSEE,4700097
10000,47,99,405,274,321,533,597,TN,Lawrence,35303,40,,TENNESSEE,4700099
10000,47,101,405,274,321,533,597,TN,Lewis,9247,40,,TENNESSEE,4700101
10000,47,103,408,272,319,530,593,TN,Lincoln,28157,40,,TENNESSEE,4700103
10000,47,107,405,274,321,536,597,TN,McMinn,42383,40,,TENNESSEE,4700107
10000,47,109,405,274,321,533,597,TN,McNairy,22422,40,,TENNESSEE,4700109
10000,47,111,405,274,321,533,597,TN,Macon,15906,40,,TENNESSEE,4700111
10000,47,117,460,325,354,582,647,TN,Marshall,21539,40,,TENNESSEE,4700117
10000,47,119,531,391,399,665,742,TN,Maury,54812,40,,TENNESSEE,4700119
10000,47,121,405,274,321,533,597,TN,Meigs,8033,40,,TENNESSEE,4700121
10000,47,123,405,274,321,533,597,TN,Monroe,30541,40,,TENNESSEE,4700123
10000,47,127,405,274,321,533,597,TN,Moore,4721,40,,TENNESSEE,4700127
10000,47,129,405,274,321,533,597,TN,Morgan,17300,40,,TENNESSEE,4700129
10000,47,131,408,315,319,540,591,TN,Obion,31717,40,,TENNESSEE,4700131
10000,47,133,405,274,321,533,597,TN,Overton,17636,40,,TENNESSEE,4700133
10000,47,135,405,274,324,533,597,TN,Perry,6612,40,,TENNESSEE,4700135
10000,47,137,405,274,321,533,597,TN,Pickett,4548,40,,TENNESSEE,4700137
10000,47,139,405,274,321,533,597,TN,Polk,13643,40,,TENNESSEE,4700139
10000,47,141,431,332,336,593,637,TN,Putnam,51373,40,,TENNESSEE,4700141
10000,47,143,405,274,342,539,597,TN,Rhea,24344,40,,TENNESSEE,4700143
10000,47,145,405,295,321,545,655,TN,Roane,47227,40,,TENNESSEE,4700145
10000,47,151,405,274,321,533,597,TN,Scott,18358,40,,TENNESSEE,4700151
10000,47,153,405,274,321,533,597,TN,Sequatchie,8863,40,,TENNESSEE,4700153
10000,47,159,405,274,321,533,597,TN,Smith,14143,40,,TENNESSEE,4700159
10000,47,161,405,274,321,533,597,TN,Stewart,9479,40,,TENNESSEE,4700161
10000,47,169,449,275,338,564,738,TN,Trousdale,5920,40,,TENNESSEE,4700169
10000,47,175,405,274,321,533,597,TN,Van Buren,4846,40,,TENNESSEE,4700175
10000,47,177,410,301,318,527,590,TN,Warren,32992,40,,TENNESSEE,4700177
10000,47,181,405,274,321,533,597,TN,Wayne,13935,40,,TENNESSEE,4700181
10000,47,183,405,296,321,533,597,TN,Weakley,31972,40,,TENNESSEE,4700183
10000,47,185,405,278,321,533,597,TN,White,20090,40,,TENNESSEE,4700185
40,48,441,556,387,431,749,911,TX,Taylor,119655,40,"Abilene, TX",TEXAS,40
320,48,375,509,324,409,709,836,TX,Potter,97874,40,"Amarillo, TX",TEXAS,320
320,48,381,509,324,409,709,836,TX,Randall,89673,40,"Amarillo, TX",TEXAS,320
640,48,21,911,565,684,1265,1496,TX,Bastrop,38263,50,"Austin-San Marcos, TX",TEXAS,640
640,48,55,911,565,684,1265,1496,TX,Caldwell,26392,50,"Austin-San Marcos, TX",TEXAS,640
640,48,209,911,565,684,1265,1496,TX,Hays,65614,50,"Austin-San Marcos, TX",TEXAS,640
640,48,453,911,565,684,1265,1496,TX,Travis,576407,50,"Austin-San Marcos, TX",TEXAS,640
640,48,491,911,565,684,1265,1496,TX,Williamson,139551,50,"Austin-San Marcos, TX",TEXAS,640
840,48,199,536,364,440,710,751,TX,Hardin,41320,40,"Beaumont-Port Arthur, TX",TEXAS,840
840,48,245,536,364,440,710,751,TX,Jefferson,239397,40,"Beaumont-Port Arthur, TX",TEXAS,840
840,48,361,536,364,440,710,751,TX,Orange,80509,40,"Beaumont-Port Arthur, TX",TEXAS,840
1145,48,39,753,541,603,1049,1234,TX,Brazoria,191707,40,"Brazoria, TX",TEXAS,1145
1240,48,61,533,339,427,667,833,TX,Cameron,260120,40,"Brownsville-Harlingen-San Benito, TX",TEXAS,1240
1260,48,41,620,422,490,865,1020,TX,Brazos,121862,40,"Bryan-College Station, TX",TEXAS,1260
1880,48,355,639,408,501,870,1029,TX,Nueces,291145,40,"Corpus Christi, TX",TEXAS,1880
1880,48,409,639,408,501,870,1029,TX,San Patricio,58749,40,"Corpus Christi, TX",TEXAS,1880
1920,48,85,850,575,662,1176,1391,TX,Collin,264036,50,"Dallas, TX",TEXAS,1920
1920,48,113,850,575,662,1176,1391,TX,Dallas,1852810,50,"Dallas, TX",TEXAS,1920
1920,48,121,850,575,662,1176,1391,TX,Denton,273525,50,"Dallas, TX",TEXAS,1920
1920,48,139,850,575,662,1176,1391,TX,Ellis,85167,50,"Dallas, TX",TEXAS,1920
1920,48,231,850,575,662,1176,1391,TX,Hunt,64343,50,"Dallas, TX",TEXAS,1920
1920,48,257,850,575,662,1176,1391,TX,Kaufman,52220,50,"Dallas, TX",TEXAS,1920
1920,48,397,850,575,662,1176,1391,TX,Rockwall,25604,50,"Dallas, TX",TEXAS,1920
2320,48,141,604,455,510,836,992,TX,El Paso,591610,40,"El Paso, TX",TEXAS,2320
2800,48,221,741,525,572,1035,1219,TX,Hood,28981,50,"Fort Worth-Arlington, TX",TEXAS,2800
2800,48,251,741,525,572,1035,1219,TX,Johnson,97165,50,"Fort Worth-Arlington, TX",TEXAS,2800
2800,48,367,741,525,572,1035,1219,TX,Parker,64785,50,"Fort Worth-Arlington, TX",TEXAS,2800
2800,48,439,741,525,572,1035,1219,TX,Tarrant,1170103,50,"Fort Worth-Arlington, TX",TEXAS,2800
2920,48,167,699,543,559,971,1146,TX,Galveston,217399,40,"Galveston-Texas City, TX",TEXAS,2920
3286,48,213,539,371,441,734,882,TX,Henderson,58543,40,"Henderson County, TX",TEXAS,3286
3360,48,71,747,514,578,1042,1227,TX,Chambers,20088,50,"Houston, TX",TEXAS,3360
3360,48,157,747,514,578,1042,1227,TX,Fort Bend,225421,50,"Houston, TX",TEXAS,3360
3360,48,201,747,514,578,1042,1227,TX,Harris,2818199,50,"Houston, TX",TEXAS,3360
3360,48,291,747,514,578,1042,1227,TX,Liberty,52726,50,"Houston, TX",TEXAS,3360
3360,48,339,747,514,578,1042,1227,TX,Montgomery,182201,50,"Houston, TX",TEXAS,3360
3360,48,473,747,514,578,1042,1227,TX,Waller,23390,50,"Houston, TX",TEXAS,3360
3810,48,27,599,454,473,832,914,TX,Bell,191088,40,"Killeen-Temple, TX",TEXAS,3810
3810,48,99,599,454,473,832,914,TX,Coryell,64213,40,"Killeen-Temple, TX",TEXAS,3810
4080,48,479,562,372,428,703,791,TX,Webb,133239,40,"Laredo, TX",TEXAS,4080
4420,48,183,506,366,413,690,753,TX,Gregg,104948,40,"Longview-Marshall, TX",TEXAS,4420
4420,48,203,506,366,413,690,753,TX,Harrison,57483,40,"Longview-Marshall, TX",TEXAS,4420
4420,48,459,506,366,413,690,753,TX,Upshur,31370,40,"Longview-Marshall, TX",TEXAS,4420
4600,48,303,570,347,439,793,878,TX,Lubbock,222636,40,"Lubbock, TX",TEXAS,4600
4880,48,215,491,322,429,613,688,TX,Hidalgo,383545,40,"Mc Allen-Edinburg-Mission, TX",TEXAS,4880
5800,48,135,535,347,401,744,862,TX,Ector,118934,40,"Odessa-Midland, TX",TEXAS,5800
5800,48,329,535,347,401,744,862,TX,Midland,106611,40,"Odessa-Midland, TX",TEXAS,5800
7200,48,451,496,320,409,681,803,TX,Tom Green,98458,40,"San Angelo, TX",TEXAS,7200
7240,48,29,633,424,489,880,1041,TX,Bexar,1185394,50,"San Antonio, TX",TEXAS,7240
7240,48,91,633,424,489,880,1041,TX,Comal,51832,50,"San Antonio, TX",TEXAS,7240
7240,48,187,633,424,489,880,1041,TX,Guadalupe,64873,50,"San Antonio, TX",TEXAS,7240
7240,48,493,633,424,489,880,1041,TX,Wilson,22650,50,"San Antonio, TX",TEXAS,7240
7640,48,181,533,323,442,681,814,TX,Grayson,95021,40,"Sherman-Denison, TX",TEXAS,7640
8360,48,37,530,355,434,699,741,TX,Bowie,81665,40,"Texarkana, TX-Texarkana, AR",TEXAS,8360
8640,48,423,543,403,445,752,796,TX,Smith,151309,40,"Tyler, TX",TEXAS,8640
8750,48,469,521,408,413,722,815,TX,Victoria,74361,40,"Victoria, TX",TEXAS,8750
8800,48,309,569,353,432,756,797,TX,McLennan,189123,40,"Waco, TX",TEXAS,8800
9080,48,9,524,389,434,697,822,TX,Archer,7973,40,"Wichita Falls, TX",TEXAS,9080
9080,48,485,524,389,434,697,822,TX,Wichita,122378,40,"Wichita Falls, TX",TEXAS,9080
10000,48,1,491,389,438,684,691,TX,Anderson,48024,40,,TEXAS,4800001
10000,48,3,444,318,368,595,679,TX,Andrews,14338,40,,TEXAS,4800003
10000,48,5,453,346,402,628,741,TX,Angelina,69884,40,,TEXAS,4800005
10000,48,7,529,323,397,736,740,TX,Aransas,17892,40,,TEXAS,4800007
10000,48,11,475,315,364,596,671,TX,Armstrong,2021,40,,TEXAS,4800011
10000,48,13,444,318,368,595,679,TX,Atascosa,30533,40,,TEXAS,4800013
10000,48,15,444,318,368,608,679,TX,Austin,19832,40,,TEXAS,4800015
10000,48,17,444,318,368,595,679,TX,Bailey,7064,40,,TEXAS,4800017
10000,48,19,444,341,368,603,679,TX,Bandera,10562,40,,TEXAS,4800019
10000,48,23,444,318,368,595,679,TX,Baylor,4385,40,,TEXAS,4800023
10000,48,25,444,318,368,595,679,TX,Bee,25135,40,,TEXAS,4800025
10000,48,31,465,316,365,649,684,TX,Blanco,5972,40,,TEXAS,4800031
10000,48,33,444,318,368,595,679,TX,Borden,799,40,,TEXAS,4800033
10000,48,35,444,318,368,595,679,TX,Bosque,15125,40,,TEXAS,4800035
10000,48,43,444,318,368,600,718,TX,Brewster,8681,40,,TEXAS,4800043
10000,48,45,444,318,368,595,679,TX,Briscoe,1971,40,,TEXAS,4800045
10000,48,47,444,318,368,595,679,TX,Brooks,8204,40,,TEXAS,4800047
10000,48,49,442,316,366,594,725,TX,Brown,34371,40,,TEXAS,4800049
10000,48,51,464,318,367,628,766,TX,Burleson,13625,40,,TEXAS,4800051
10000,48,53,573,402,465,796,931,TX,Burnet,22677,40,,TEXAS,4800053
10000,48,57,444,340,368,614,726,TX,Calhoun,19053,40,,TEXAS,4800057
10000,48,59,444,318,368,595,679,TX,Callahan,11859,40,,TEXAS,4800059
10000,48,63,537,424,430,672,751,TX,Camp,9904,40,,TEXAS,4800063
10000,48,65,444,318,368,595,679,TX,Carson,6576,40,,TEXAS,4800065
10000,48,67,444,318,368,595,679,TX,Cass,29982,40,,TEXAS,4800067
10000,48,69,444,321,368,595,679,TX,Castro,9070,40,,TEXAS,4800069
10000,48,73,457,359,373,602,687,TX,Cherokee,41049,40,,TEXAS,4800073
10000,48,75,444,318,368,595,679,TX,Childress,5953,40,,TEXAS,4800075
10000,48,77,444,318,375,595,693,TX,Clay,10024,40,,TEXAS,4800077
10000,48,79,444,318,368,595,679,TX,Cochran,4377,40,,TEXAS,4800079
10000,48,81,444,318,368,595,679,TX,Coke,3424,40,,TEXAS,4800081
10000,48,83,444,318,368,595,679,TX,Coleman,9710,40,,TEXAS,4800083
10000,48,87,444,318,368,595,679,TX,Collingsworth,3573,40,,TEXAS,4800087
10000,48,89,444,318,368,595,679,TX,Colorado,18383,40,,TEXAS,4800089
10000,48,93,444,318,368,595,679,TX,Comanche,13381,40,,TEXAS,4800093
10000,48,95,444,318,368,595,679,TX,Concho,3044,40,,TEXAS,4800095
10000,48,97,469,346,369,637,708,TX,Cooke,30777,40,,TEXAS,4800097
10000,48,101,444,318,368,595,679,TX,Cottle,2247,40,,TEXAS,4800101
10000,48,103,444,318,368,595,679,TX,Crane,4652,40,,TEXAS,4800103
10000,48,105,444,318,368,595,679,TX,Crockett,4078,40,,TEXAS,4800105
10000,48,107,444,318,368,595,679,TX,Crosby,7304,40,,TEXAS,4800107
10000,48,109,444,318,368,595,679,TX,Culberson,3407,40,,TEXAS,4800109
10000,48,111,444,318,368,595,679,TX,Dallam,5461,40,,TEXAS,4800111
10000,48,115,444,318,368,595,679,TX,Dawson,14349,40,,TEXAS,4800115
10000,48,117,444,318,368,595,691,TX,Deaf Smith,19153,40,,TEXAS,4800117
10000,48,119,444,318,382,595,679,TX,Delta,4857,40,,TEXAS,4800119
10000,48,123,444,318,368,595,679,TX,DeWitt,18840,40,,TEXAS,4800123
10000,48,125,444,318,368,595,679,TX,Dickens,2571,40,,TEXAS,4800125
10000,48,127,444,318,368,595,679,TX,Dimmit,10433,40,,TEXAS,4800127
10000,48,129,444,318,368,595,679,TX,Donley,3696,40,,TEXAS,4800129
10000,48,131,444,318,368,595,679,TX,Duval,12918,40,,TEXAS,4800131
10000,48,133,444,318,368,595,679,TX,Eastland,18488,40,,TEXAS,4800133
10000,48,137,444,318,368,595,679,TX,Edwards,2266,40,,TEXAS,4800137
10000,48,143,491,335,380,636,691,TX,Erath,27991,40,,TEXAS,4800143
10000,48,145,444,318,368,595,679,TX,Falls,17712,40,,TEXAS,4800145
10000,48,147,444,323,368,598,679,TX,Fannin,24804,40,,TEXAS,4800147
10000,48,149,444,318,368,595,679,TX,Fayette,20095,40,,TEXAS,4800149
10000,48,151,444,318,368,595,679,TX,Fisher,4842,40,,TEXAS,4800151
10000,48,153,444,318,368,595,679,TX,Floyd,8497,40,,TEXAS,4800153
10000,48,155,444,318,368,595,679,TX,Foard,1794,40,,TEXAS,4800155
10000,48,159,444,318,368,614,679,TX,Franklin,7802,40,,TEXAS,4800159
10000,48,161,444,318,368,595,679,TX,Freestone,15818,40,,TEXAS,4800161
10000,48,163,444,318,368,595,679,TX,Frio,13472,40,,TEXAS,4800163
10000,48,165,444,325,368,595,679,TX,Gaines,14123,40,,TEXAS,4800165
10000,48,169,444,318,368,595,679,TX,Garza,5143,40,,TEXAS,4800169
10000,48,171,514,315,397,707,720,TX,Gillespie,17204,40,,TEXAS,4800171
10000,48,173,444,318,368,595,679,TX,Glasscock,1447,40,,TEXAS,4800173
10000,48,175,444,318,368,595,679,TX,Goliad,5980,40,,TEXAS,4800175
10000,48,177,444,318,368,595,679,TX,Gonzales,17205,40,,TEXAS,4800177
10000,48,179,470,346,366,592,698,TX,Gray,23967,40,,TEXAS,4800179
10000,48,185,444,318,368,600,708,TX,Grimes,18828,40,,TEXAS,4800185
10000,48,189,444,318,368,595,679,TX,Hale,34671,40,,TEXAS,4800189
10000,48,191,444,318,368,595,679,TX,Hall,3905,40,,TEXAS,4800191
10000,48,193,444,318,368,595,679,TX,Hamilton,7733,40,,TEXAS,4800193
10000,48,195,444,318,368,595,698,TX,Hansford,5848,40,,TEXAS,4800195
10000,48,197,444,318,368,595,679,TX,Hardeman,5283,40,,TEXAS,4800197
10000,48,205,444,318,368,595,679,TX,Hartley,3634,40,,TEXAS,4800205
10000,48,207,444,318,368,595,679,TX,Haskell,6820,40,,TEXAS,4800207
10000,48,211,454,315,406,634,672,TX,Hemphill,3720,40,,TEXAS,4800211
10000,48,217,444,318,368,595,679,TX,Hill,27146,40,,TEXAS,4800217
10000,48,219,444,325,379,601,679,TX,Hockley,24199,40,,TEXAS,4800219
10000,48,223,462,366,394,644,694,TX,Hopkins,28833,40,,TEXAS,4800223
10000,48,225,444,318,368,595,679,TX,Houston,21375,40,,TEXAS,4800225
10000,48,227,444,339,368,600,679,TX,Howard,32343,40,,TEXAS,4800227
10000,48,229,478,380,429,601,789,TX,Hudspeth,2915,40,,TEXAS,4800229
10000,48,233,458,318,367,639,755,TX,Hutchinson,25689,40,,TEXAS,4800233
10000,48,235,444,318,368,595,679,TX,Irion,1629,40,,TEXAS,4800235
10000,48,237,444,318,368,595,679,TX,Jack,6981,40,,TEXAS,4800237
10000,48,239,444,318,369,595,679,TX,Jackson,13039,40,,TEXAS,4800239
10000,48,241,459,323,373,612,751,TX,Jasper,31102,40,,TEXAS,4800241
10000,48,243,444,318,368,595,679,TX,Jeff Davis,1946,40,,TEXAS,4800243
10000,48,247,444,318,368,595,679,TX,Jim Hogg,5109,40,,TEXAS,4800247
10000,48,249,444,318,368,595,688,TX,Jim Wells,37679,40,,TEXAS,4800249
10000,48,253,444,318,368,595,679,TX,Jones,16490,40,,TEXAS,4800253
10000,48,255,444,318,368,595,679,TX,Karnes,12455,40,,TEXAS,4800255
10000,48,259,520,317,463,724,856,TX,Kendall,14589,40,,TEXAS,4800259
10000,48,261,444,318,368,595,679,TX,Kenedy,460,40,,TEXAS,4800261
10000,48,263,444,318,368,595,679,TX,Kent,1010,40,,TEXAS,4800263
10000,48,265,514,318,412,716,844,TX,Kerr,36304,40,,TEXAS,4800265
10000,48,267,477,315,363,598,671,TX,Kimble,4122,40,,TEXAS,4800267
10000,48,269,444,318,368,595,679,TX,King,354,40,,TEXAS,4800269
10000,48,271,444,318,368,595,679,TX,Kinney,3119,40,,TEXAS,4800271
10000,48,273,483,383,397,675,795,TX,Kleberg,30274,40,,TEXAS,4800273
10000,48,275,444,318,368,595,679,TX,Knox,4837,40,,TEXAS,4800275
10000,48,277,458,314,390,641,757,TX,Lamar,43949,40,,TEXAS,4800277
10000,48,279,444,318,368,595,679,TX,Lamb,15072,40,,TEXAS,4800279
10000,48,281,444,318,368,603,713,TX,Lampasas,13521,40,,TEXAS,4800281
10000,48,283,444,318,368,595,679,TX,La Salle,5254,40,,TEXAS,4800283
10000,48,285,444,318,368,595,679,TX,Lavaca,18690,40,,TEXAS,4800285
10000,48,287,449,356,400,627,705,TX,Lee,12854,40,,TEXAS,4800287
10000,48,289,451,314,404,587,744,TX,Leon,12665,40,,TEXAS,4800289
10000,48,293,444,318,368,595,679,TX,Limestone,20946,40,,TEXAS,4800293
10000,48,295,444,318,368,595,679,TX,Lipscomb,3143,40,,TEXAS,4800295
10000,48,297,444,318,368,595,679,TX,Live Oak,9556,40,,TEXAS,4800297
10000,48,299,554,323,417,694,910,TX,Llano,11631,40,,TEXAS,4800299
10000,48,301,444,318,368,595,679,TX,Loving,107,40,,TEXAS,4800301
10000,48,305,444,318,368,595,679,TX,Lynn,6758,40,,TEXAS,4800305
10000,48,307,444,328,368,595,679,TX,McCulloch,8778,40,,TEXAS,4800307
10000,48,311,444,318,368,595,679,TX,McMullen,817,40,,TEXAS,4800311
10000,48,313,444,318,378,595,700,TX,Madison,10931,40,,TEXAS,4800313
10000,48,315,444,318,368,595,705,TX,Marion,9984,40,,TEXAS,4800315
10000,48,317,444,318,368,595,679,TX,Martin,4956,40,,TEXAS,4800317
10000,48,319,444,318,368,595,679,TX,Mason,3423,40,,TEXAS,4800319
10000,48,321,507,374,409,703,709,TX,Matagorda,36928,40,,TEXAS,4800321
10000,48,323,444,318,368,595,679,TX,Maverick,36378,40,,TEXAS,4800323
10000,48,325,444,318,368,595,679,TX,Medina,27312,40,,TEXAS,4800325
10000,48,327,444,318,368,595,679,TX,Menard,2252,40,,TEXAS,4800327
10000,48,331,444,318,368,595,679,TX,Milam,22946,40,,TEXAS,4800331
10000,48,333,444,318,368,595,679,TX,Mills,4531,40,,TEXAS,4800333
10000,48,335,444,318,368,595,679,TX,Mitchell,8016,40,,TEXAS,4800335
10000,48,337,444,318,368,595,679,TX,Montague,17274,40,,TEXAS,4800337
10000,48,341,444,318,374,595,691,TX,Moore,17865,40,,TEXAS,4800341
10000,48,343,444,318,368,595,679,TX,Morris,13200,40,,TEXAS,4800343
10000,48,345,444,318,368,595,679,TX,Motley,1532,40,,TEXAS,4800345
10000,48,347,527,337,407,659,779,TX,Nacogdoches,54753,40,,TEXAS,4800347
10000,48,349,477,378,397,606,673,TX,Navarro,39926,40,,TEXAS,4800349
10000,48,351,444,318,368,595,679,TX,Newton,13569,40,,TEXAS,4800351
10000,48,353,444,328,368,595,679,TX,Nolan,16594,40,,TEXAS,4800353
10000,48,357,444,318,368,595,679,TX,Ochiltree,9128,40,,TEXAS,4800357
10000,48,359,475,315,364,596,698,TX,Oldham,2278,40,,TEXAS,4800359
10000,48,363,444,318,368,595,707,TX,Palo Pinto,25055,40,,TEXAS,4800363
10000,48,365,444,318,375,595,679,TX,Panola,22035,40,,TEXAS,4800365
10000,48,369,444,318,368,595,679,TX,Parmer,9863,40,,TEXAS,4800369
10000,48,371,444,318,368,600,708,TX,Pecos,14675,40,,TEXAS,4800371
10000,48,373,451,354,388,607,737,TX,Polk,30687,40,,TEXAS,4800373
10000,48,377,444,318,368,595,679,TX,Presidio,6637,40,,TEXAS,4800377
10000,48,379,504,322,417,699,705,TX,Rains,6715,40,,TEXAS,4800379
10000,48,383,541,400,407,679,887,TX,Reagan,4514,40,,TEXAS,4800383
10000,48,385,444,318,368,595,679,TX,Real,2412,40,,TEXAS,4800385
