Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
CN180310,18,031,"Decatur County, IN",2001,"13,049     ","12,635     ",414     ,3.2     
CN180330,18,033,"DeKalb County, IN",2001,"21,574     ","20,522     ","1,052     ",4.9     
CN180350,18,035,"Delaware County, IN",2001,"59,702     ","56,873     ","2,829     ",4.7     
CN180370,18,037,"Dubois County, IN",2001,"22,188     ","21,549     ",639     ,2.9     
PS180100,18,039,"Elkhart County, IN",2001,"95,672     ","91,273     ","4,399     ",4.6     
CN180410,18,041,"Fayette County, IN",2001,"12,173     ","11,358     ",815     ,6.7     
PA180550,18,043,"Floyd County, IN",2001,"37,936     ","36,429     ","1,507     ",4.0     
CN180450,18,045,"Fountain County, IN",2001,"8,629     ","8,243     ",386     ,4.5     
CN180470,18,047,"Franklin County, IN",2001,"11,395     ","10,897     ",498     ,4.4     
CN180490,18,049,"Fulton County, IN",2001,"10,459     ","9,865     ",594     ,5.7     
CN180510,18,051,"Gibson County, IN",2001,"17,114     ","16,443     ",671     ,3.9     
PA180600,18,053,"Grant County, IN",2001,"34,957     ","32,908     ","2,049     ",5.9     
CN180550,18,055,"Greene County, IN",2001,"16,364     ","15,433     ",931     ,5.7     
PA180650,18,057,"Hamilton County, IN",2001,"107,682     ","105,091     ","2,591     ",2.4     
CN180590,18,059,"Hancock County, IN",2001,"31,179     ","30,270     ",909     ,2.9     
CN180610,18,061,"Harrison County, IN",2001,"18,736     ","17,973     ",763     ,4.1     
PA180700,18,063,"Hendricks County, IN",2001,"60,318     ","58,733     ","1,585     ",2.6     
PA180750,18,065,"Henry County, IN",2001,"23,348     ","22,154     ","1,194     ",5.1     
CN180670,18,067,"Howard County, IN",2001,"41,309     ","38,989     ","2,320     ",5.6     
CN180690,18,069,"Huntington County, IN",2001,"20,683     ","19,764     ",919     ,4.4     
CN180710,18,071,"Jackson County, IN",2001,"22,007     ","21,112     ",895     ,4.1     
CN180730,18,073,"Jasper County, IN",2001,"14,979     ","14,271     ",708     ,4.7     
CN180750,18,075,"Jay County, IN",2001,"11,035     ","10,422     ",613     ,5.6     
CN180770,18,077,"Jefferson County, IN",2001,"16,325     ","15,640     ",685     ,4.2     
CN180790,18,079,"Jennings County, IN",2001,"14,082     ","13,422     ",660     ,4.7     
PA180850,18,081,"Johnson County, IN",2001,"65,100     ","63,319     ","1,781     ",2.7     
CN180830,18,083,"Knox County, IN",2001,"19,501     ","18,780     ",721     ,3.7     
PA181050,18,085,"Kosciusko County, IN",2001,"38,765     ","37,170     ","1,595     ",4.1     
CN180870,18,087,"LaGrange County, IN",2001,"16,555     ","15,774     ",781     ,4.7     
CN180890,18,089,"Lake County, IN",2001,"227,718     ","216,713     ","11,005     ",4.8     
PS180400,18,091,"LaPorte County, IN",2001,"54,115     ","51,529     ","2,586     ",4.8     
CN180930,18,093,"Lawrence County, IN",2001,"23,200     ","21,628     ","1,572     ",6.8     
CN180950,18,095,"Madison County, IN",2001,"64,055     ","61,191     ","2,864     ",4.5     
PS180300,18,097,"Marion County, IN",2001,"461,197     ","443,999     ","17,198     ",3.7     
CN180990,18,099,"Marshall County, IN",2001,"22,657     ","21,700     ",957     ,4.2     
CN181010,18,101,"Martin County, IN",2001,"5,145     ","4,908     ",237     ,4.6     
CN181030,18,103,"Miami County, IN",2001,"17,578     ","16,671     ",907     ,5.2     
CN181050,18,105,"Monroe County, IN",2001,"64,921     ","62,523     ","2,398     ",3.7     
CN181070,18,107,"Montgomery County, IN",2001,"19,604     ","18,885     ",719     ,3.7     
PA181350,18,109,"Morgan County, IN",2001,"36,025     ","34,845     ","1,180     ",3.3     
CN181110,18,111,"Newton County, IN",2001,"7,252     ","6,946     ",306     ,4.2     
CN181130,18,113,"Noble County, IN",2001,"24,016     ","22,695     ","1,321     ",5.5     
CN181150,18,115,"Ohio County, IN",2001,"2,993     ","2,884     ",109     ,3.6     
CN181170,18,117,"Orange County, IN",2001,"9,520     ","8,873     ",647     ,6.8     
CN181190,18,119,"Owen County, IN",2001,"11,141     ","10,641     ",500     ,4.5     
CN181210,18,121,"Parke County, IN",2001,"8,073     ","7,708     ",365     ,4.5     
CN181230,18,123,"Perry County, IN",2001,"9,203     ","8,722     ",481     ,5.2     
CN181250,18,125,"Pike County, IN",2001,"6,326     ","6,085     ",241     ,3.8     
PA180950,18,127,"Porter County, IN",2001,"78,841     ","75,871     ","2,970     ",3.8     
CN181290,18,129,"Posey County, IN",2001,"14,009     ","13,532     ",477     ,3.4     
CN181310,18,131,"Pulaski County, IN",2001,"6,800     ","6,485     ",315     ,4.6     
CN181330,18,133,"Putnam County, IN",2001,"17,342     ","16,701     ",641     ,3.7     
CN181350,18,135,"Randolph County, IN",2001,"13,798     ","13,078     ",720     ,5.2     
CN181370,18,137,"Ripley County, IN",2001,"14,039     ","13,560     ",479     ,3.4     
CN181390,18,139,"Rush County, IN",2001,"9,680     ","9,330     ",350     ,3.6     
PS180470,18,141,"St. Joseph County, IN",2001,"133,390     ","127,399     ","5,991     ",4.5     
CN181430,18,143,"Scott County, IN",2001,"11,155     ","10,605     ",550     ,4.9     
CN181450,18,145,"Shelby County, IN",2001,"23,952     ","23,085     ",867     ,3.6     
CN181470,18,147,"Spencer County, IN",2001,"10,555     ","10,094     ",461     ,4.4     
CN181490,18,149,"Starke County, IN",2001,"10,710     ","10,087     ",623     ,5.8     
CN181510,18,151,"Steuben County, IN",2001,"17,557     ","16,644     ",913     ,5.2     
CN181530,18,153,"Sullivan County, IN",2001,"9,235     ","8,736     ",499     ,5.4     
CN181550,18,155,"Switzerland County, IN",2001,"5,996     ","5,803     ",193     ,3.2     
CN181570,18,157,"Tippecanoe County, IN",2001,"79,067     ","76,360     ","2,707     ",3.4     
CN181590,18,159,"Tipton County, IN",2001,"8,589     ","8,176     ",413     ,4.8     
CN181610,18,161,"Union County, IN",2001,"3,777     ","3,611     ",166     ,4.4     
CN181630,18,163,"Vanderburgh County, IN",2001,"91,355     ","87,895     ","3,460     ",3.8     
CN181650,18,165,"Vermillion County, IN",2001,"8,095     ","7,673     ",422     ,5.2     
PS180600,18,167,"Vigo County, IN",2001,"50,673     ","48,145     ","2,528     ",5.0     
CN181690,18,169,"Wabash County, IN",2001,"18,089     ","17,176     ",913     ,5.0     
CN181710,18,171,"Warren County, IN",2001,"4,570     ","4,423     ",147     ,3.2     
CN181730,18,173,"Warrick County, IN",2001,"29,013     ","28,024     ",989     ,3.4     
CN181750,18,175,"Washington County, IN",2001,"14,140     ","13,382     ",758     ,5.4     
PA181000,18,177,"Wayne County, IN",2001,"34,733     ","32,966     ","1,767     ",5.1     
CN181790,18,179,"Wells County, IN",2001,"14,822     ","14,252     ",570     ,3.8     
CN181810,18,181,"White County, IN",2001,"13,400     ","12,767     ",633     ,4.7     
CN181830,18,183,"Whitley County, IN",2001,"17,264     ","16,496     ",768     ,4.4     
CN190010,19,001,"Adair County, IA",2001,"4,584     ","4,459     ",125     ,2.7     
CN190030,19,003,"Adams County, IA",2001,"2,306     ","2,209     ",97     ,4.2     
CN190050,19,005,"Allamakee County, IA",2001,"8,508     ","8,170     ",338     ,4.0     
CN190070,19,007,"Appanoose County, IA",2001,"6,517     ","6,183     ",334     ,5.1     
CN190090,19,009,"Audubon County, IA",2001,"3,559     ","3,445     ",114     ,3.2     
CN190110,19,011,"Benton County, IA",2001,"14,034     ","13,604     ",430     ,3.1     
PS190020,19,013,"Black Hawk County, IA",2001,"69,648     ","67,289     ","2,359     ",3.4     
CN190150,19,015,"Boone County, IA",2001,"15,013     ","14,603     ",410     ,2.7     
CN190170,19,017,"Bremer County, IA",2001,"13,121     ","12,720     ",401     ,3.1     
CN190190,19,019,"Buchanan County, IA",2001,"10,887     ","10,466     ",421     ,3.9     
CN190210,19,021,"Buena Vista County, IA",2001,"10,681     ","10,401     ",280     ,2.6     
CN190230,19,023,"Butler County, IA",2001,"8,302     ","7,943     ",359     ,4.3     
CN190250,19,025,"Calhoun County, IA",2001,"5,358     ","5,184     ",174     ,3.2     
CN190270,19,027,"Carroll County, IA",2001,"12,377     ","12,066     ",311     ,2.5     
CN190290,19,029,"Cass County, IA",2001,"7,940     ","7,629     ",311     ,3.9     
CN190310,19,031,"Cedar County, IA",2001,"10,737     ","10,437     ",300     ,2.8     
CN190330,19,033,"Cerro Gordo County, IA",2001,"25,174     ","24,319     ",855     ,3.4     
CN190350,19,035,"Cherokee County, IA",2001,"7,264     ","7,051     ",213     ,2.9     
CN190370,19,037,"Chickasaw County, IA",2001,"6,750     ","6,334     ",416     ,6.2     
CN190390,19,039,"Clarke County, IA",2001,"5,015     ","4,814     ",201     ,4.0     
CN190410,19,041,"Clay County, IA",2001,"9,832     ","9,528     ",304     ,3.1     
CN190430,19,043,"Clayton County, IA",2001,"10,467     ","9,986     ",481     ,4.6     
PA190400,19,045,"Clinton County, IA",2001,"26,559     ","25,393     ","1,166     ",4.4     
CN190470,19,047,"Crawford County, IA",2001,"9,045     ","8,768     ",277     ,3.1     
CN190490,19,049,"Dallas County, IA",2001,"24,713     ","24,140     ",573     ,2.3     
CN190510,19,051,"Davis County, IA",2001,"4,358     ","4,182     ",176     ,4.0     
CN190530,19,053,"Decatur County, IA",2001,"4,480     ","4,329     ",151     ,3.4     
CN190550,19,055,"Delaware County, IA",2001,"10,698     ","10,316     ",382     ,3.6     
CN190570,19,057,"Des Moines County, IA",2001,"22,285     ","21,188     ","1,097     ",4.9     
CN190590,19,059,"Dickinson County, IA",2001,"9,541     ","9,231     ",310     ,3.2     
CN190610,19,061,"Dubuque County, IA",2001,"48,230     ","46,258     ","1,972     ",4.1     
CN190630,19,063,"Emmet County, IA",2001,"5,771     ","5,552     ",219     ,3.8     
CN190650,19,065,"Fayette County, IA",2001,"11,610     ","11,067     ",543     ,4.7     
CN190670,19,067,"Floyd County, IA",2001,"8,684     ","8,318     ",366     ,4.2     
CN190690,19,069,"Franklin County, IA",2001,"5,986     ","5,787     ",199     ,3.3     
CN190710,19,071,"Fremont County, IA",2001,"4,686     ","4,563     ",123     ,2.6     
CN190730,19,073,"Greene County, IA",2001,"5,020     ","4,831     ",189     ,3.8     
CN190750,19,075,"Grundy County, IA",2001,"6,595     ","6,419     ",176     ,2.7     
CN190770,19,077,"Guthrie County, IA",2001,"6,073     ","5,892     ",181     ,3.0     
CN190790,19,079,"Hamilton County, IA",2001,"8,823     ","8,551     ",272     ,3.1     
CN190810,19,081,"Hancock County, IA",2001,"6,390     ","6,227     ",163     ,2.6     
CN190830,19,083,"Hardin County, IA",2001,"9,925     ","9,580     ",345     ,3.5     
CN190850,19,085,"Harrison County, IA",2001,"8,119     ","7,829     ",290     ,3.6     
CN190870,19,087,"Henry County, IA",2001,"10,496     ","10,085     ",411     ,3.9     
CN190890,19,089,"Howard County, IA",2001,"5,322     ","5,148     ",174     ,3.3     
CN190910,19,091,"Humboldt County, IA",2001,"5,379     ","5,202     ",177     ,3.3     
CN190930,19,093,"Ida County, IA",2001,"4,135     ","4,025     ",110     ,2.7     
CN190950,19,095,"Iowa County, IA",2001,"8,982     ","8,769     ",213     ,2.4     
CN190970,19,097,"Jackson County, IA",2001,"11,398     ","10,866     ",532     ,4.7     
CN190990,19,099,"Jasper County, IA",2001,"20,347     ","19,721     ",626     ,3.1     
CN191010,19,101,"Jefferson County, IA",2001,"8,882     ","8,444     ",438     ,4.9     
CN191030,19,103,"Johnson County, IA",2001,"69,241     ","67,755     ","1,486     ",2.1     
CN191050,19,105,"Jones County, IA",2001,"10,542     ","10,151     ",391     ,3.7     
CN191070,19,107,"Keokuk County, IA",2001,"6,116     ","5,874     ",242     ,4.0     
CN191090,19,109,"Kossuth County, IA",2001,"9,189     ","8,926     ",263     ,2.9     
CN191110,19,111,"Lee County, IA",2001,"18,471     ","17,294     ","1,177     ",6.4     
PS190100,19,113,"Linn County, IA",2001,"113,214     ","109,714     ","3,500     ",3.1     
CN191150,19,115,"Louisa County, IA",2001,"6,333     ","6,116     ",217     ,3.4     
CN191170,19,117,"Lucas County, IA",2001,"4,916     ","4,748     ",168     ,3.4     
CN191190,19,119,"Lyon County, IA",2001,"6,630     ","6,475     ",155     ,2.3     
CN191210,19,121,"Madison County, IA",2001,"7,743     ","7,482     ",261     ,3.4     
CN191230,19,123,"Mahaska County, IA",2001,"11,854     ","11,448     ",406     ,3.4     
CN191250,19,125,"Marion County, IA",2001,"17,836     ","17,252     ",584     ,3.3     
CN191270,19,127,"Marshall County, IA",2001,"21,009     ","20,346     ",663     ,3.2     
CN191290,19,129,"Mills County, IA",2001,"7,936     ","7,713     ",223     ,2.8     
CN191310,19,131,"Mitchell County, IA",2001,"5,708     ","5,543     ",165     ,2.9     
CN191330,19,133,"Monona County, IA",2001,"5,134     ","4,949     ",185     ,3.6     
CN191350,19,135,"Monroe County, IA",2001,"3,859     ","3,693     ",166     ,4.3     
CN191370,19,137,"Montgomery County, IA",2001,"6,128     ","5,846     ",282     ,4.6     
CN191390,19,139,"Muscatine County, IA",2001,"22,636     ","21,844     ",792     ,3.5     
CN191410,19,141,"O'Brien County, IA",2001,"7,991     ","7,786     ",205     ,2.6     
CN191430,19,143,"Osceola County, IA",2001,"3,716     ","3,602     ",114     ,3.1     
CN191450,19,145,"Page County, IA",2001,"7,754     ","7,369     ",385     ,5.0     
CN191470,19,147,"Palo Alto County, IA",2001,"5,365     ","5,168     ",197     ,3.7     
CN191490,19,149,"Plymouth County, IA",2001,"13,955     ","13,557     ",398     ,2.9     
CN191510,19,151,"Pocahontas County, IA",2001,"4,428     ","4,277     ",151     ,3.4     
CN191530,19,153,"Polk County, IA",2001,"219,717     ","213,431     ","6,286     ",2.9     
CN191550,19,155,"Pottawattamie County, IA",2001,"48,102     ","46,626     ","1,476     ",3.1     
CN191570,19,157,"Poweshiek County, IA",2001,"10,756     ","10,413     ",343     ,3.2     
CN191590,19,159,"Ringgold County, IA",2001,"2,696     ","2,612     ",84     ,3.1     
CN191610,19,161,"Sac County, IA",2001,"6,173     ","5,994     ",179     ,2.9     
CN191630,19,163,"Scott County, IA",2001,"85,960     ","82,579     ","3,381     ",3.9     
CN191650,19,165,"Shelby County, IA",2001,"7,388     ","7,193     ",195     ,2.6     
CN191670,19,167,"Sioux County, IA",2001,"18,275     ","17,848     ",427     ,2.3     
PA190070,19,169,"Story County, IA",2001,"46,673     ","45,707     ",966     ,2.1     
CN191710,19,171,"Tama County, IA",2001,"9,528     ","9,194     ",334     ,3.5     
CN191730,19,173,"Taylor County, IA",2001,"3,459     ","3,319     ",140     ,4.0     
CN191750,19,175,"Union County, IA",2001,"6,680     ","6,433     ",247     ,3.7     
CN191770,19,177,"Van Buren County, IA",2001,"4,030     ","3,857     ",173     ,4.3     
CN191790,19,179,"Wapello County, IA",2001,"18,319     ","17,487     ",832     ,4.5     
CN191810,19,181,"Warren County, IA",2001,"23,913     ","23,301     ",612     ,2.6     
CN191830,19,183,"Washington County, IA",2001,"11,696     ","11,374     ",322     ,2.8     
CN191850,19,185,"Wayne County, IA",2001,"3,368     ","3,251     ",117     ,3.5     
CN191870,19,187,"Webster County, IA",2001,"20,184     ","19,457     ",727     ,3.6     
CN191890,19,189,"Winnebago County, IA",2001,"6,567     ","6,393     ",174     ,2.6     
CN191910,19,191,"Winneshiek County, IA",2001,"12,642     ","12,278     ",364     ,2.9     
PS190200,19,193,"Woodbury County, IA",2001,"55,598     ","53,854     ","1,744     ",3.1     
CN191950,19,195,"Worth County, IA",2001,"4,360     ","4,216     ",144     ,3.3     
CN191970,19,197,"Wright County, IA",2001,"7,623     ","7,371     ",252     ,3.3     
CN200010,20,001,"Allen County, KS",2001,"7,322     ","6,874     ",448     ,6.1     
CN200030,20,003,"Anderson County, KS",2001,"4,103     ","3,886     ",217     ,5.3     
CN200050,20,005,"Atchison County, KS",2001,"8,148     ","7,728     ",420     ,5.2     
CN200070,20,007,"Barber County, KS",2001,"2,550     ","2,463     ",87     ,3.4     
CN200090,20,009,"Barton County, KS",2001,"14,265     ","13,801     ",464     ,3.3     
CN200110,20,011,"Bourbon County, KS",2001,"8,873     ","8,529     ",344     ,3.9     
CN200130,20,013,"Brown County, KS",2001,"5,237     ","4,950     ",287     ,5.5     
CN200150,20,015,"Butler County, KS",2001,"30,842     ","29,609     ","1,233     ",4.0     
CN200170,20,017,"Chase County, KS",2001,"1,570     ","1,511     ",59     ,3.8     
CN200190,20,019,"Chautauqua County, KS",2001,"1,907     ","1,811     ",96     ,5.0     
CN200210,20,021,"Cherokee County, KS",2001,"10,668     ","10,053     ",615     ,5.8     
CN200230,20,023,"Cheyenne County, KS",2001,"1,514     ","1,468     ",46     ,3.0     
CN200250,20,025,"Clark County, KS",2001,"1,180     ","1,149     ",31     ,2.6     
CN200270,20,027,"Clay County, KS",2001,"4,508     ","4,321     ",187     ,4.1     
CN200290,20,029,"Cloud County, KS",2001,"5,246     ","5,052     ",194     ,3.7     
CN200310,20,031,"Coffey County, KS",2001,"4,656     ","4,415     ",241     ,5.2     
CN200330,20,033,"Comanche County, KS",2001,"1,016     ",989     ,27     ,2.7     
CN200350,20,035,"Cowley County, KS",2001,"17,998     ","17,231     ",767     ,4.3     
CN200370,20,037,"Crawford County, KS",2001,"18,999     ","18,028     ",971     ,5.1     
CN200390,20,039,"Decatur County, KS",2001,"1,820     ","1,768     ",52     ,2.9     
CN200410,20,041,"Dickinson County, KS",2001,"9,987     ","9,588     ",399     ,4.0     
CN200430,20,043,"Doniphan County, KS",2001,"4,292     ","3,958     ",334     ,7.8     
CN200450,20,045,"Douglas County, KS",2001,"59,283     ","57,340     ","1,943     ",3.3     
CN200470,20,047,"Edwards County, KS",2001,"1,686     ","1,638     ",48     ,2.8     
CN200490,20,049,"Elk County, KS",2001,"1,482     ","1,403     ",79     ,5.3     
CN200510,20,051,"Ellis County, KS",2001,"15,587     ","15,132     ",455     ,2.9     
CN200530,20,053,"Ellsworth County, KS",2001,"3,140     ","3,031     ",109     ,3.5     
CN200550,20,055,"Finney County, KS",2001,"18,761     ","17,420     ","1,341     ",7.1     
CN200570,20,057,"Ford County, KS",2001,"15,675     ","15,180     ",495     ,3.2     
CN200590,20,059,"Franklin County, KS",2001,"13,281     ","12,633     ",648     ,4.9     
CN200610,20,061,"Geary County, KS",2001,"11,134     ","10,513     ",621     ,5.6     
CN200630,20,063,"Gove County, KS",2001,"1,525     ","1,485     ",40     ,2.6     
CN200650,20,065,"Graham County, KS",2001,"1,383     ","1,337     ",46     ,3.3     
CN200670,20,067,"Grant County, KS",2001,"3,732     ","3,625     ",107     ,2.9     
CN200690,20,069,"Gray County, KS",2001,"3,043     ","2,963     ",80     ,2.6     
CN200710,20,071,"Greeley County, KS",2001,797     ,769     ,28     ,3.5     
CN200730,20,073,"Greenwood County, KS",2001,"3,580     ","3,395     ",185     ,5.2     
CN200750,20,075,"Hamilton County, KS",2001,"1,270     ","1,232     ",38     ,3.0     
CN200770,20,077,"Harper County, KS",2001,"3,115     ","3,000     ",115     ,3.7     
CN200790,20,079,"Harvey County, KS",2001,"17,690     ","17,074     ",616     ,3.5     
CN200810,20,081,"Haskell County, KS",2001,"2,062     ","2,003     ",59     ,2.9     
CN200830,20,083,"Hodgeman County, KS",2001,945     ,914     ,31     ,3.3     
CN200850,20,085,"Jackson County, KS",2001,"6,721     ","6,423     ",298     ,4.4     
CN200870,20,087,"Jefferson County, KS",2001,"9,897     ","9,488     ",409     ,4.1     
CN200890,20,089,"Jewell County, KS",2001,"1,839     ","1,785     ",54     ,2.9     
CN200910,20,091,"Johnson County, KS",2001,"265,844     ","255,679     ","10,165     ",3.8     
CN200930,20,093,"Kearny County, KS",2001,"1,937     ","1,873     ",64     ,3.3     
CN200950,20,095,"Kingman County, KS",2001,"4,198     ","4,045     ",153     ,3.6     
CN200970,20,097,"Kiowa County, KS",2001,"1,508     ","1,459     ",49     ,3.2     
CN200990,20,099,"Labette County, KS",2001,"10,858     ","10,257     ",601     ,5.5     
CN201010,20,101,"Lane County, KS",2001,"1,123     ","1,083     ",40     ,3.6     
PA200400,20,103,"Leavenworth County, KS",2001,"31,511     ","29,886     ","1,625     ",5.2     
CN201050,20,105,"Lincoln County, KS",2001,"1,808     ","1,742     ",66     ,3.7     
CN201070,20,107,"Linn County, KS",2001,"4,761     ","4,471     ",290     ,6.1     
CN201090,20,109,"Logan County, KS",2001,"1,555     ","1,507     ",48     ,3.1     
CN201110,20,111,"Lyon County, KS",2001,"18,784     ","18,009     ",775     ,4.1     
CN201130,20,113,"McPherson County, KS",2001,"15,213     ","14,660     ",553     ,3.6     
CN201150,20,115,"Marion County, KS",2001,"6,637     ","6,403     ",234     ,3.5     
CN201170,20,117,"Marshall County, KS",2001,"5,551     ","5,338     ",213     ,3.8     
CN201190,20,119,"Meade County, KS",2001,"2,131     ","2,068     ",63     ,3.0     
CN201210,20,121,"Miami County, KS",2001,"15,318     ","14,669     ",649     ,4.2     
CN201230,20,123,"Mitchell County, KS",2001,"3,304     ","3,183     ",121     ,3.7     
CN201250,20,125,"Montgomery County, KS",2001,"16,406     ","15,330     ","1,076     ",6.6     
CN201270,20,127,"Morris County, KS",2001,"2,949     ","2,825     ",124     ,4.2     
CN201290,20,129,"Morton County, KS",2001,"1,685     ","1,637     ",48     ,2.8     
CN201310,20,131,"Nemaha County, KS",2001,"4,987     ","4,807     ",180     ,3.6     
CN201330,20,133,"Neosho County, KS",2001,"8,381     ","7,927     ",454     ,5.4     
CN201350,20,135,"Ness County, KS",2001,"1,738     ","1,689     ",49     ,2.8     
CN201370,20,137,"Norton County, KS",2001,"2,564     ","2,471     ",93     ,3.6     
CN201390,20,139,"Osage County, KS",2001,"8,880     ","8,457     ",423     ,4.8     
CN201410,20,141,"Osborne County, KS",2001,"2,292     ","2,211     ",81     ,3.5     
CN201430,20,143,"Ottawa County, KS",2001,"3,327     ","3,203     ",124     ,3.7     
CN201450,20,145,"Pawnee County, KS",2001,"3,483     ","3,376     ",107     ,3.1     
CN201470,20,147,"Phillips County, KS",2001,"3,052     ","2,960     ",92     ,3.0     
CN201490,20,149,"Pottawatomie County, KS",2001,"9,402     ","9,032     ",370     ,3.9     
CN201510,20,151,"Pratt County, KS",2001,"5,049     ","4,903     ",146     ,2.9     
CN201530,20,153,"Rawlins County, KS",2001,"1,367     ","1,320     ",47     ,3.4     
PA200550,20,155,"Reno County, KS",2001,"32,223     ","30,760     ","1,463     ",4.5     
CN201570,20,157,"Republic County, KS",2001,"2,909     ","2,809     ",100     ,3.4     
CN201590,20,159,"Rice County, KS",2001,"5,197     ","5,001     ",196     ,3.8     
PA200600,20,161,"Riley County, KS",2001,"30,515     ","29,512     ","1,003     ",3.3     
CN201630,20,163,"Rooks County, KS",2001,"2,704     ","2,609     ",95     ,3.5     
CN201650,20,165,"Rush County, KS",2001,"1,686     ","1,626     ",60     ,3.6     
CN201670,20,167,"Russell County, KS",2001,"3,284     ","3,117     ",167     ,5.1     
PA200800,20,169,"Saline County, KS",2001,"29,855     ","28,735     ","1,120     ",3.8     
CN201710,20,171,"Scott County, KS",2001,"2,950     ","2,877     ",73     ,2.5     
CN201730,20,173,"Sedgwick County, KS",2001,"240,426     ","230,475     ","9,951     ",4.1     
CN201750,20,175,"Seward County, KS",2001,"10,271     ","9,888     ",383     ,3.7     
PS200150,20,177,"Shawnee County, KS",2001,"92,294     ","88,411     ","3,883     ",4.2     
CN201790,20,179,"Sheridan County, KS",2001,"1,461     ","1,423     ",38     ,2.6     
CN201810,20,181,"Sherman County, KS",2001,"3,774     ","3,656     ",118     ,3.1     
CN201830,20,183,"Smith County, KS",2001,"2,156     ","2,083     ",73     ,3.4     
CN201850,20,185,"Stafford County, KS",2001,"2,237     ","2,163     ",74     ,3.3     
CN201870,20,187,"Stanton County, KS",2001,"1,232     ","1,201     ",31     ,2.5     
CN201890,20,189,"Stevens County, KS",2001,"2,311     ","2,229     ",82     ,3.5     
CN201910,20,191,"Sumner County, KS",2001,"12,732     ","12,197     ",535     ,4.2     
CN201930,20,193,"Thomas County, KS",2001,"4,287     ","4,164     ",123     ,2.9     
CN201950,20,195,"Trego County, KS",2001,"1,645     ","1,596     ",49     ,3.0     
CN201970,20,197,"Wabaunsee County, KS",2001,"3,734     ","3,600     ",134     ,3.6     
CN201990,20,199,"Wallace County, KS",2001,920     ,893     ,27     ,2.9     
CN202010,20,201,"Washington County, KS",2001,"3,343     ","3,219     ",124     ,3.7     
CN202030,20,203,"Wichita County, KS",2001,"1,211     ","1,172     ",39     ,3.2     
CN202050,20,205,"Wilson County, KS",2001,"4,816     ","4,533     ",283     ,5.9     
CN202070,20,207,"Woodson County, KS",2001,"1,707     ","1,599     ",108     ,6.3     
PS200100,20,209,"Wyandotte County, KS",2001,"74,298     ","68,725     ","5,573     ",7.5     
CN210010,21,001,"Adair County, KY",2001,"8,711     ","8,293     ",418     ,4.8     
CN210030,21,003,"Allen County, KY",2001,"8,709     ","8,180     ",529     ,6.1     
CN210050,21,005,"Anderson County, KY",2001,"10,309     ","9,790     ",519     ,5.0     
CN210070,21,007,"Ballard County, KY",2001,"4,170     ","3,891     ",279     ,6.7     
CN210090,21,009,"Barren County, KY",2001,"19,332     ","18,359     ",973     ,5.0     
CN210110,21,011,"Bath County, KY",2001,"5,037     ","4,662     ",375     ,7.4     
CN210130,21,013,"Bell County, KY",2001,"9,805     ","8,987     ",818     ,8.3     
CN210150,21,015,"Boone County, KY",2001,"50,178     ","48,215     ","1,963     ",3.9     
CN210170,21,017,"Bourbon County, KY",2001,"9,927     ","9,468     ",459     ,4.6     
PA210350,21,019,"Boyd County, KY",2001,"21,479     ","20,083     ","1,396     ",6.5     
CN210210,21,021,"Boyle County, KY",2001,"13,539     ","12,798     ",741     ,5.5     
CN210230,21,023,"Bracken County, KY",2001,"4,179     ","3,979     ",200     ,4.8     
CN210250,21,025,"Breathitt County, KY",2001,"5,388     ","4,975     ",413     ,7.7     
CN210270,21,027,"Breckinridge County, KY",2001,"8,758     ","8,203     ",555     ,6.3     
CN210290,21,029,"Bullitt County, KY",2001,"33,182     ","31,773     ","1,409     ",4.2     
CN210310,21,031,"Butler County, KY",2001,"6,717     ","6,347     ",370     ,5.5     
CN210330,21,033,"Caldwell County, KY",2001,"6,263     ","5,940     ",323     ,5.2     
CN210350,21,035,"Calloway County, KY",2001,"17,282     ","16,378     ",904     ,5.2     
PA210400,21,037,"Campbell County, KY",2001,"45,966     ","43,941     ","2,025     ",4.4     
CN210390,21,039,"Carlisle County, KY",2001,"2,423     ","2,266     ",157     ,6.5     
CN210410,21,041,"Carroll County, KY",2001,"5,235     ","4,933     ",302     ,5.8     
CN210430,21,043,"Carter County, KY",2001,"12,484     ","11,196     ","1,288     ",10.3     
CN210450,21,045,"Casey County, KY",2001,"7,200     ","6,709     ",491     ,6.8     
PA210450,21,047,"Christian County, KY",2001,"26,432     ","24,654     ","1,778     ",6.7     
CN210490,21,049,"Clark County, KY",2001,"16,949     ","16,045     ",904     ,5.3     
CN210510,21,051,"Clay County, KY",2001,"7,307     ","6,759     ",548     ,7.5     
CN210530,21,053,"Clinton County, KY",2001,"4,678     ","4,388     ",290     ,6.2     
CN210550,21,055,"Crittenden County, KY",2001,"4,398     ","4,063     ",335     ,7.6     
CN210570,21,057,"Cumberland County, KY",2001,"3,251     ","3,064     ",187     ,5.8     
CN210590,21,059,"Daviess County, KY",2001,"46,257     ","43,911     ","2,346     ",5.1     
CN210610,21,061,"Edmonson County, KY",2001,"5,016     ","4,710     ",306     ,6.1     
CN210630,21,063,"Elliott County, KY",2001,"2,551     ","2,326     ",225     ,8.8     
CN210650,21,065,"Estill County, KY",2001,"6,072     ","5,691     ",381     ,6.3     
PA210150,21,067,"Fayette County, KY",2001,"147,472     ","141,950     ","5,522     ",3.7     
