"fips_st","fips_puma","per_owner","max_hpi","time","change","state","city"
47,3102,"69.1056910569106","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
47,3103,"63.2183908045977","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
47,3104,"58.2633053221289","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
47,3105,"70.5882352941177","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
47,3201,"83.3602584814216","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
47,3202,"87.6857749469214","160.13","2008.25","-3.59999999999999","TN-MS-AR","Memphis"
48,100,"77.5977121067683",NA,NA,NA,"TX","Amarillo"
48,200,"63.3123689727463","167.65","2009","0","TX","Amarillo"
48,300,"77.2819472616633","167.65","2009","0","TX","Amarillo"
48,400,"78.1081081081081",NA,NA,NA,NA,NA
48,501,"51.6990291262136","159.58","2009.25","-1.14000000000001","TX","Lubbock"
48,502,"74.7980613893376","159.58","2009.25","-1.14000000000001","TX","Lubbock"
48,600,"82.3660714285714",NA,NA,NA,NA,NA
48,700,"69.811320754717","161.58","2008.25","-3.89000000000001","TX","Wichita Falls"
48,800,"79.4836956521739",NA,NA,NA,NA,NA
48,900,"73.993288590604",NA,NA,NA,NA,NA
48,1000,"74.5657568238213",NA,NA,NA,NA,NA
48,1100,"76.4811490125673",NA,NA,NA,NA,NA
48,1200,"80.952380952381",NA,NA,NA,"TX","Longview"
48,1300,"75.7062146892655",NA,NA,NA,"TX","Longview"
48,1400,"76.7263427109974","173.54","2009.25","-1.81000000000000","TX","Tyler"
48,1500,"79.2563600782779",NA,NA,NA,NA,NA
48,1600,"79.8336798336798",NA,NA,NA,NA,NA
48,1700,"69.0875232774674",NA,NA,NA,NA,NA
48,1800,"79.9671592775041",NA,NA,NA,NA,NA
48,1900,"78.3225806451613",NA,NA,NA,NA,NA
48,2000,"84.84375",NA,NA,NA,NA,NA
48,2101,"81.7602040816327",NA,NA,NA,NA,NA
48,2102,"76.25",NA,NA,NA,NA,NA
48,2103,"74.5341614906832",NA,NA,NA,NA,NA
48,2104,"73.9952718676123",NA,NA,NA,NA,NA
48,2201,"79.4507575757576",NA,NA,NA,NA,NA
48,2202,"70.6356311548791",NA,NA,NA,NA,NA
48,2301,"48.6153846153846",NA,NA,NA,NA,NA
48,2302,"39.3596986817326",NA,NA,NA,NA,NA
48,2303,"71.2041884816754",NA,NA,NA,NA,NA
48,2304,"59.904912836767",NA,NA,NA,NA,NA
48,2305,"57.3584905660377",NA,NA,NA,NA,NA
48,2306,"62.7836611195159",NA,NA,NA,NA,NA
48,2307,"66.1458333333333",NA,NA,NA,NA,NA
48,2308,"65.2317880794702",NA,NA,NA,NA,NA
48,2309,"75",NA,NA,NA,NA,NA
48,2310,"72.5212464589235",NA,NA,NA,NA,NA
48,2311,"46.4233576642336",NA,NA,NA,NA,NA
48,2312,"72.5773195876289",NA,NA,NA,NA,NA
48,2313,"76.4556962025316",NA,NA,NA,NA,NA
48,2314,"79.8722044728434",NA,NA,NA,NA,NA
48,2315,"64.6194926568758",NA,NA,NA,NA,NA
48,2400,"79.2279411764706",NA,NA,NA,NA,NA
48,2501,"56.1776061776062",NA,NA,NA,NA,NA
48,2502,"66.0332541567696",NA,NA,NA,NA,NA
48,2503,"66.3218390804598",NA,NA,NA,NA,NA
48,2504,"74.7175141242938",NA,NA,NA,NA,NA
48,2505,"48.1624758220503",NA,NA,NA,NA,NA
48,2506,"79.0140845070422",NA,NA,NA,NA,NA
48,2507,"74.7795414462081",NA,NA,NA,NA,NA
48,2508,"79.175704989154",NA,NA,NA,NA,NA
48,2509,"87.292817679558",NA,NA,NA,NA,NA
48,2510,"73.5802469135803",NA,NA,NA,NA,NA
48,2511,"87.3889875666075",NA,NA,NA,NA,NA
48,2600,"80.9608540925267",NA,NA,NA,NA,NA
48,2700,"77.31196054254",NA,NA,NA,"TX","Abilene"
48,2800,"77.827380952381",NA,NA,NA,"TX","Abilene"
48,2900,"71.4015151515152","174.19","2009","0","TX","Abilene"
48,3000,"71.7021276595745",NA,NA,NA,"TX","San Angelo"
48,3100,"77.365491651206",NA,NA,NA,NA,NA
48,3200,"74.3801652892562","229.85","2009","0","TX","Midland"
48,3300,"74.4034707158351","215.36","2008.75","-10.6900000000000","TX","Odessa"
48,3400,"75.4237288135593",NA,NA,NA,NA,NA
48,3501,"70.4651162790698","180.03","2008.25","-5.36000000000001","TX","El Paso"
48,3502,"50.6666666666667","180.03","2008.25","-5.36000000000001","TX","El Paso"
48,3503,"65.6509695290859","180.03","2008.25","-5.36000000000001","TX","El Paso"
48,3504,"83.7758112094395","180.03","2008.25","-5.36000000000001","TX","El Paso"
48,3505,"70.4280155642023","180.03","2008.25","-5.36000000000001","TX","El Paso"
48,3600,"82.874251497006",NA,NA,NA,NA,NA
48,3701,"69.937369519833","164.4","2008.75","-1.25","TX","Killeen-Temple-Fort Hood"
48,3702,"61.0978520286396","164.4","2008.75","-1.25","TX","Killeen-Temple-Fort Hood"
48,3703,"65.4605263157895","164.4","2008.75","-1.25","TX","Killeen-Temple-Fort Hood"
48,3801,"53.2299741602067","169.07","2009.25","-2.40000000000001","TX","Waco"
48,3802,"80.1346801346801","169.07","2009.25","-2.40000000000001","TX","Waco"
48,3900,"79.0243902439024",NA,NA,NA,NA,NA
48,4000,"57.6427255985267","172.72","2009.25","-0.0300000000000011","TX","College Station-Bryan"
48,4100,"75.7668711656442",NA,NA,NA,"TX","Houston-Sugar Land-Baytown"
48,4200,"83.623693379791","177.16","2009","0","TX","Beaumont-Port Arthur"
48,4300,"67.2768878718535","177.16","2009","0","TX","Beaumont-Port Arthur"
48,4400,"76.5957446808511","177.16","2009","0","TX","Beaumont-Port Arthur"
48,4501,"76.694214876033","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4502,"83.8582677165354","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4503,"83.852140077821","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4601,"52.3510971786834","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4602,"66.6666666666667","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4603,"53.0837004405286","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4604,"37.4545454545455","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4605,"56.25","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4606,"66.3414634146341","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4607,"43.7177280550775","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4608,"71.9602977667494","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4609,"54.6783625730994","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4610,"52.8822055137845","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4611,"60.4904632152589","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4612,"57.6388888888889","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4613,"33.1506849315069","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4614,"77.264325323475","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4615,"75.4666666666667","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4616,"63.1236442516269","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4617,"86.7688022284123","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4618,"80.3005008347245","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4619,"84.076433121019","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4620,"75.3086419753086","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4621,"86.7924528301887","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4622,"74.896265560166","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4623,"62.8865979381443","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4624,"64.5539906103286","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4625,"64.7465437788019","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4701,"87.9775280898876","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4702,"83.5570469798658","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4801,"77.959927140255","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4802,"84.1584158415842","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4901,"64.5360824742268","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,4902,"82.7697262479871","192.77","2009.25","-1.73000000000002","TX","Houston-Sugar Land-Baytown"
48,5000,"77.8467908902691",NA,NA,NA,NA,NA
48,5100,"80.1128349788434",NA,NA,NA,"TX","Austin-Round Rock"
48,5201,"84.375","206.63","2009","0","TX","Austin-Round Rock"
48,5202,"70.4424778761062","206.63","2009","0","TX","Austin-Round Rock"
48,5301,"48.1611208406305","206.63","2009","0","TX","Austin-Round Rock"
48,5302,"41.4721723518851","206.63","2009","0","TX","Austin-Round Rock"
48,5303,"65.686274509804","206.63","2009","0","TX","Austin-Round Rock"
48,5304,"60.431654676259","206.63","2009","0","TX","Austin-Round Rock"
48,5401,"83.0985915492958","206.63","2009","0","TX","Austin-Round Rock"
48,5402,"71.9298245614035","206.63","2009","0","TX","Austin-Round Rock"
48,5500,"83.7177747625509","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5601,"51.5151515151515","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5602,"69.6531791907514","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5603,"76.4331210191083","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5604,"63.5321100917431","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5605,"67.6954732510288","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5606,"69.0553745928339","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5607,"54.8872180451128","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5608,"72.0763723150358","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5609,"80.6451612903226","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5610,"83.68","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5611,"71.1026615969582","179.66","2009.25","-1.21000000000001","TX","San Antonio"
48,5700,"81.1881188118812",NA,NA,NA,"TX","San Antonio"
48,5800,"82.1220930232558",NA,NA,NA,NA,NA
48,5900,"74.2248062015504",NA,NA,NA,NA,NA
48,6000,"70.2797202797203","165.86","2009","0","TX","Laredo"
48,6100,"76.271186440678",NA,NA,NA,NA,NA
48,6200,"73.9696312364425",NA,NA,NA,"TX","Victoria"
48,6301,"64.1361256544503","178.08","2009.25","-5.28","TX","Corpus Christi"
48,6302,"70.4584040747029","178.08","2009.25","-5.28","TX","Corpus Christi"
48,6400,"74.6736292428198","178.08","2009.25","-5.28","TX","Corpus Christi"
48,6500,"76.6666666666667",NA,NA,NA,NA,NA
48,6600,"74.7875354107649","151.88","2008.75","-5.29999999999998","TX","McAllen-Edinburg-Mission"
48,6701,"77.8816199376947","151.88","2008.75","-5.29999999999998","TX","McAllen-Edinburg-Mission"
48,6702,"81.9935691318328","151.88","2008.75","-5.29999999999998","TX","McAllen-Edinburg-Mission"
48,6703,"75.3462603878116","151.88","2008.75","-5.29999999999998","TX","McAllen-Edinburg-Mission"
48,6704,"76.9436997319035","151.88","2008.75","-5.29999999999998","TX","McAllen-Edinburg-Mission"
48,6800,"68.6721991701245","164.07","2009.25","-5.28","TX","Brownsville-Harlingen"
48,6900,"80.1379310344828","164.07","2009.25","-5.28","TX","Brownsville-Harlingen"
49,100,"82.216808769793",NA,NA,NA,NA,NA
49,200,"80.1994301994302","193.55","2008","-2.41000000000003","UT","Ogden-Clearfield"
49,301,"80.5439330543933","193.55","2008","-2.41000000000003","UT","Ogden-Clearfield"
49,302,"87.0886075949367","193.55","2008","-2.41000000000003","UT","Ogden-Clearfield"
49,400,"83.8995568685377",NA,NA,NA,NA,NA
49,501,"57.2485207100592","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,502,"87.7984084880637","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,503,"79.6703296703297","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,504,"74.3099787685775","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,505,"78.8888888888889","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,506,"84.0116279069768","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,507,"83.4975369458128","220.7","2008","-7.64999999999998","UT","Salt Lake City"
49,601,"75.5707762557078","206.22","2008.25","-9.41999999999999","UT","Provo-Orem"
49,602,"47.1428571428571","206.22","2008.25","-9.41999999999999","UT","Provo-Orem"
49,603,"87.8839590443686","206.22","2008.25","-9.41999999999999","UT","Provo-Orem"
49,700,"80.5636540330418",NA,NA,NA,NA,NA
50,100,"76.1827079934747","219.93","2008.25","-3.25","VT","Burlington-South Burlington"
50,200,"81.6269284712482",NA,NA,NA,NA,NA
50,300,"79.6928327645051",NA,NA,NA,NA,NA
50,400,"81.8032786885246",NA,NA,NA,NA,NA
51,100,"55.2472858866104",NA,NA,NA,NA,NA
51,200,"53.448275862069",NA,NA,NA,NA,NA
51,301,"72.0899470899471",NA,NA,NA,NA,NA
51,302,"72.9395604395604",NA,NA,NA,NA,NA
51,303,"84.8",NA,NA,NA,NA,NA
51,304,"80.9352517985612",NA,NA,NA,NA,NA
51,305,"80.9",NA,NA,NA,NA,NA
51,400,"77.9578606158833",NA,NA,NA,"VA-WV","Winchester"
51,501,"82.8025477707006",NA,NA,NA,NA,NA
51,502,"75.8675078864353",NA,NA,NA,NA,NA
51,600,"84.1079460269865",NA,NA,NA,NA,NA
51,700,"72.5872689938398",NA,NA,NA,"VA","Harrisonburg"
51,800,"82.7648114901257",NA,NA,NA,NA,NA
51,900,"77.7594728171334",NA,NA,NA,NA,NA
51,1000,"64.3356643356643","250.39","2008","-8.89999999999998","VA","Charlottesville"
51,1100,"76.4705882352941",NA,NA,NA,"VA","Charlottesville"
51,1200,"50.5521472392638","223.17","2008.25","-5.08999999999997","VA","Richmond"
51,1300,"73.202614379085","223.17","2008.25","-5.08999999999997","VA","Richmond"
51,1400,"84.1362126245847","223.17","2008.25","-5.08999999999997","VA","Richmond"
51,1500,"87.4570446735395","223.17","2008.25","-5.08999999999997","VA","Richmond"
51,1600,"64.0816326530612","199.12","2008.25","-1.17000000000002","VA","Roanoke"
51,1700,"85.1985559566787","199.12","2008.25","-1.17000000000002","VA","Roanoke"
51,1800,"78.0808080808081","195.32","2008.5","-0.0199999999999818","VA","Lynchburg"
51,1900,"80.8823529411765",NA,NA,NA,"VA","Richmond"
51,2000,"59.7101449275362","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,2100,"64.7279549718574","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,2200,"82.230869001297","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,2300,"73.262839879154","223.17","2008.25","-5.08999999999997","VA","Richmond"
51,2400,"70.6505295007564",NA,NA,NA,"VA","Blacksburg-Christiansburg-Radford"
51,2500,"77.4058577405858",NA,NA,NA,NA,NA
51,2600,"76.9485903814262",NA,NA,NA,"TN-VA","Kingsport-Bristol-Bristol"
51,2700,"79.2511700468019",NA,NA,NA,NA,NA
51,2801,"69.9421965317919","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,2802,"67.1186440677966","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,2803,"82.4088748019017","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,2900,"56.0220994475138","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,3000,"79.92277992278","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,3100,"72.9665071770335","257.6","2008","-7.66000000000003","VA-NC","Virginia Beach-Norfolk-Newport News"
51,3200,"77.5806451612903",NA,NA,NA,"VA","Richmond"
51,3300,"80.6228373702422",NA,NA,NA,NA,NA
51,3400,"79.9212598425197",NA,NA,NA,"VA","Lynchburg"
51,3500,"75.6272401433692","172.82","2009.25","-8.19999999999999","VA","Danville"
53,100,"70.1166180758018","230.67","2008.25","-2.72999999999999","WA","Bellingham"
53,200,"78.0790085205267",NA,NA,NA,"WA","Mount Vernon-Anacortes"
53,300,"74.1545893719807",NA,NA,NA,NA,NA
53,400,"77.6315789473684",NA,NA,NA,NA,NA
53,500,"63.5054021608643","198.79","2008.25","-1.5","WA","Spokane"
53,601,"80.4123711340206","198.79","2008.25","-1.5","WA","Spokane"
53,602,"74.088291746641","198.79","2008.25","-1.5","WA","Spokane"
53,700,"68.7402799377916",NA,NA,NA,"ID-WA","Lewiston"
53,800,"73.9762219286658","152.85","2009","0","WA","Kennewick-Pasco-Richland"
53,901,"73.2441471571906","176.28","2009.25","-0.0099999999999909","WA","Yakima"
53,902,"68.8888888888889","176.28","2009.25","-0.0099999999999909","WA","Yakima"
53,1001,"58.1749049429658",NA,NA,NA,NA,NA
53,1002,"72.8476821192053",NA,NA,NA,NA,NA
53,1003,"82.4691358024691",NA,NA,NA,NA,NA
53,1004,"83.2535885167464",NA,NA,NA,NA,NA
53,1005,"80.1818181818182",NA,NA,NA,NA,NA
53,1100,"75.9933774834437",NA,NA,NA,"WA","Longview"
53,1201,"83.2941176470588","223.13","2008.25","-5.43000000000001","WA","Olympia"
53,1202,"63.6585365853659","223.13","2008.25","-5.43000000000001","WA","Olympia"
53,1300,"66.4421997755331",NA,NA,NA,NA,NA
53,1401,"73.0666666666667",NA,NA,NA,NA,NA
53,1402,"77.1269177126918",NA,NA,NA,NA,NA
53,1403,"58.9673913043478",NA,NA,NA,NA,NA
53,1404,"80.2380952380952",NA,NA,NA,NA,NA
53,1500,"77.3487773487773",NA,NA,NA,NA,NA
53,1600,"82.0113314447592",NA,NA,NA,NA,NA
53,1701,"77.016129032258","246.22","2008","-18.01","WA","Bremerton-Silverdale"
53,1702,"68.4434968017058","246.22","2008","-18.01","WA","Bremerton-Silverdale"
53,1801,"59.9243856332703",NA,NA,NA,NA,NA
53,1802,"56.979405034325",NA,NA,NA,NA,NA
53,1803,"39.1038696537678",NA,NA,NA,NA,NA
53,1804,"57.8811369509044",NA,NA,NA,NA,NA
53,1805,"64.0394088669951",NA,NA,NA,NA,NA
53,1900,"63.6568848758465",NA,NA,NA,NA,NA
53,2001,"76.3052208835341",NA,NA,NA,NA,NA
53,2002,"67.1794871794872",NA,NA,NA,NA,NA
53,2003,"83.1223628691983",NA,NA,NA,NA,NA
53,2004,"72.7488151658768",NA,NA,NA,NA,NA
53,2005,"63.8349514563107",NA,NA,NA,NA,NA
53,2006,"64.070351758794",NA,NA,NA,NA,NA
53,2007,"68.7817258883249",NA,NA,NA,NA,NA
53,2008,"72.2222222222222",NA,NA,NA,NA,NA
53,2009,"90.8745247148289",NA,NA,NA,NA,NA
53,2101,"80.952380952381","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
53,2102,"87.6796714579055","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
53,2200,"59.0443686006826","245.32","2008","-12.1400000000000","OR-WA","Portland-Vancouver-Beaverton"
54,100,"76.525198938992",NA,NA,NA,"WV-OH","Weirton-Steubenville"
54,200,"77.906976744186",NA,NA,NA,NA,NA
54,300,"71.9769673704415","184.65","2009.25","-1.59999999999999","WV","Morgantown"
54,400,"81.2780269058296",NA,NA,NA,"MD-WV","Cumberland"
54,500,"77.4907749077491",NA,NA,NA,NA,NA
54,600,"77.2785622593068",NA,NA,NA,"WV-OH","Parkersburg-Marietta-Vienna"
54,700,"72.8515625",NA,NA,NA,"WV-KY-OH","Huntington-Ashland"
54,800,"77.2688719253605","161.33","2008.5","-3.01000000000002","WV","Charleston"
54,900,"78.804347826087",NA,NA,NA,NA,NA
54,1000,"80.352644836272",NA,NA,NA,NA,NA
54,1100,"79.9554565701559",NA,NA,NA,NA,NA
54,1200,"77.4074074074074",NA,NA,NA,"WV","Charleston"
55,100,"85.15731874145",NA,NA,NA,"MN-WI","Duluth"
55,200,"64.4","169.94","2008.25","-2.28","WI","Green Bay"
55,300,"80.9417040358744","169.94","2008.25","-2.28","WI","Green Bay"
55,400,"84.6257585974376",NA,NA,NA,NA,NA
55,500,"80.5598755832037","195.93","2008.25","-0.510000000000019","WI","Eau Claire"
55,600,"86.4461045891142",NA,NA,NA,NA,NA
55,700,"83.3447566826594",NA,NA,NA,"MN-WI","Minneapolis-St. Paul-Bloomington"
55,800,"82.9706717123936",NA,NA,NA,"WI","Madison"
55,900,"76.775956284153","194.22","2009","0","WI-MN","La Crosse"
55,1000,"82.8877005347594",NA,NA,NA,NA,NA
55,1100,"59.2727272727273","188.53","2008.25","-1.86000000000001","WI","Madison"
55,1200,"81.2362030905077","188.53","2008.25","-1.86000000000001","WI","Madison"
55,1300,"86.535552193646",NA,NA,NA,"WI","Green Bay"
55,1400,"84.5721424109931",NA,NA,NA,"WI","Fond du Lac"
55,1500,"79.463601532567","165.47154","2008.25","-0.84574000000001","WI","Appleton"
55,1600,"85.9677419354839","178.11","2009.25","-0.560000000000002","WI","Wausau"
55,1700,"81.0924369747899",NA,NA,NA,NA,NA
55,1800,"76.923076923077",NA,NA,NA,NA,NA
55,1900,"78.8461538461538","190.4","2007.25","-5.28999999999999","WI","Racine"
55,2001,"52.3076923076923","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2002,"60.702875399361","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2003,"32.258064516129","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2004,"64.1604010025063","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2101,"73.968253968254","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2102,"69.2185007974482","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2201,"85.7843137254902","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2202,"87.7492877492877","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2203,"75.3164556962025","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2300,"81.5831987075929","192.94","2008.25","-3.62000000000000","WI","Milwaukee-Waukesha-West Allis"
55,2400,"79.2233009708738","172.12","2008.25","-6.87","WI","Janesville"
55,2500,"80.1282051282051","180.52","2008.25","-2.1900","WI","Sheboygan"
56,100,"77.6422764227642",NA,NA,NA,NA,NA
56,200,"76.7657992565056",NA,NA,NA,"WY","Casper"
56,300,"78.3667621776504",NA,NA,NA,NA,NA
56,400,"71.5883668903803",NA,NA,NA,"WY","Cheyenne"
